epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
100,6498.1,1.66032,1.03285,0.00803,0.58084,0.3997,0.41372,0.18715,2.12682,2.24623,0.01263,0.000675444,0.000675444,0.000675444
101,6562.41,1.64467,1.00594,0.00772,0.5869,0.38467,0.40014,0.18231,2.13366,2.23639,0.01253,0.000671044,0.000671044,0.000671044
102,6625.71,1.63713,1.01851,0.00815,0.60226,0.41385,0.42815,0.19996,2.1079,2.20687,0.01233,0.000666644,0.000666644,0.000666644
103,6690.03,1.63319,0.99118,0.00772,0.62361,0.41525,0.43651,0.20111,2.10931,2.23183,0.01253,0.000662245,0.000662245,0.000662245
104,6754.21,1.63716,0.99201,0.00773,0.57508,0.41789,0.42685,0.19789,2.11828,2.23228,0.01234,0.000657845,0.000657845,0.000657845
105,6818.48,1.63084,0.99948,0.00778,0.56124,0.40784,0.40681,0.18862,2.14054,2.17338,0.01249,0.000653446,0.000653446,0.000653446
106,6882.44,1.62743,1.01,0.00809,0.5676,0.40139,0.41382,0.19036,2.11704,2.26415,0.01246,0.000649046,0.000649046,0.000649046
107,6961.34,1.6424,0.98531,0.00752,0.57548,0.4123,0.42317,0.19542,2.12782,2.23554,0.01246,0.000644647,0.000644647,0.000644647
108,7027.35,1.63171,1.00174,0.00769,0.57863,0.42839,0.42621,0.19733,2.12734,2.17507,0.01258,0.000640247,0.000640247,0.000640247
109,7095.06,1.62507,0.96371,0.00767,0.59395,0.40866,0.42271,0.19222,2.13338,2.21842,0.01228,0.000635848,0.000635848,0.000635848
110,7159.88,1.64069,0.99324,0.00761,0.59658,0.4002,0.41606,0.188,2.14122,2.28998,0.01256,0.000631448,0.000631448,0.000631448
111,7223.99,1.5961,0.9868,0.00761,0.58099,0.40253,0.41437,0.1911,2.13045,2.24115,0.01239,0.000627048,0.000627048,0.000627048
112,7287.78,1.59972,0.96813,0.00776,0.59106,0.41145,0.42635,0.19681,2.13924,2.28236,0.01249,0.000622649,0.000622649,0.000622649
113,7351.76,1.61862,0.96911,0.00755,0.58051,0.40983,0.42622,0.19513,2.16087,2.23891,0.01273,0.000618249,0.000618249,0.000618249
114,7416.02,1.61482,0.97341,0.00779,0.63672,0.3945,0.4317,0.19976,2.15697,2.25936,0.01263,0.00061385,0.00061385,0.00061385
115,7479.65,1.61131,0.9707,0.00776,0.54858,0.40924,0.41402,0.19256,2.14712,2.22514,0.01241,0.00060945,0.00060945,0.00060945
116,7547.02,1.60318,0.95021,0.00768,0.56286,0.40732,0.41705,0.19597,2.12996,2.28138,0.01253,0.000605051,0.000605051,0.000605051
117,7611.11,1.60698,0.96919,0.00784,0.56742,0.40904,0.41783,0.19044,2.12833,2.30098,0.01239,0.000600651,0.000600651,0.000600651
118,7675.44,1.59614,0.97142,0.00762,0.59719,0.40767,0.42987,0.19847,2.15229,2.24437,0.01263,0.000596251,0.000596251,0.000596251
119,7739.09,1.59542,0.95649,0.0077,0.58585,0.41161,0.4302,0.19973,2.13352,2.27163,0.01258,0.000591852,0.000591852,0.000591852
