epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
96,9258.69,1.2589,0.73529,1.14448,0.60395,0.44813,0.4272,0.19434,1.98275,1.78763,1.65429,0.000693042,0.000693042,0.000693042
97,9555.87,1.2508,0.71383,1.13916,0.63229,0.44184,0.43737,0.19845,1.99059,1.82036,1.66029,0.000688642,0.000688642,0.000688642
98,9642.22,1.23334,0.71474,1.13781,0.6363,0.44409,0.43851,0.2014,2.00623,1.77439,1.68489,0.000684243,0.000684243,0.000684243
99,9727.34,1.21719,0.70691,1.13473,0.60845,0.44328,0.42446,0.1925,1.99861,1.85494,1.66295,0.000679843,0.000679843,0.000679843
100,9815.16,1.23098,0.71336,1.13312,0.61173,0.4416,0.4273,0.19326,2.00428,1.83373,1.66148,0.000675444,0.000675444,0.000675444
101,9906.14,1.22399,0.69558,1.1249,0.59033,0.44445,0.43004,0.19645,2.0226,1.85089,1.68651,0.000671044,0.000671044,0.000671044
102,9993.71,1.21981,0.71247,1.13084,0.60755,0.44055,0.42895,0.1963,2.01662,1.83167,1.68478,0.000666644,0.000666644,0.000666644
103,10077.7,1.21983,0.69837,1.12256,0.59143,0.43329,0.43005,0.19573,2.00827,1.83545,1.65869,0.000662245,0.000662245,0.000662245
104,10166.1,1.2167,0.69191,1.11821,0.6067,0.42428,0.41657,0.18686,2.01963,1.87544,1.68249,0.000657845,0.000657845,0.000657845
105,10253.3,1.20732,0.69129,1.11944,0.56755,0.45739,0.43308,0.19577,2.01355,1.79249,1.68428,0.000653446,0.000653446,0.000653446
106,10341.1,1.21754,0.70156,1.13167,0.58435,0.44636,0.4355,0.1985,2.01615,1.83437,1.6666,0.000649046,0.000649046,0.000649046
107,10439.2,1.21735,0.6925,1.11455,0.60842,0.45212,0.43351,0.19988,2.01168,1.83361,1.68355,0.000644647,0.000644647,0.000644647
108,10528,1.20777,0.68909,1.11878,0.57672,0.45086,0.42979,0.19488,2.01554,1.81966,1.67893,0.000640247,0.000640247,0.000640247
